COD_ID_PRODUTO,DES_PRODUTO,total_desconto
3148,ESPUMANTE GARIBALDI 750ML MOSCATEL,2721.86
80232,TORRADA VISCONTI 120G TRADICIONAL,2707.92
99968,BEBIDA ENERGETICA BALY 473ML MELANCIA,2693.33
89648,VINHO HEREFORD 750ML MALBEC TTO VARIETAL,2687.30
3182,CAFE MELITTA EXTRA FORTE 500G,2686.57
18488,DETERGENTE OMO 3L MULTI ACAO PODER ACELERAD,2685.24
31427,SARDINHA R CRUSOE 125G TOMATE,2674.09
95777,SABONETE PALMOLIVE 85G HIDRATA COM 8 UNIDADES 680G,2670.63
105765,LIMPADOR GUIMARAES 1L RF PERF MULT C/BICARB +ALC,2666.36
105206,SABONETE HIDRATANTE NIPS DE FRUTAS VERMELHAS 85G,2657.77
95101,CERVEJA BRAHMA DUPLO MALTE 350ML,2651.24
105061,P?O DE QUEIJO SERRA MINEIRA SEM GLUTEN PRICE 1KG,2639.29
92745,SALG TROFEU 40G CHURRASCO,2634.19
105943,WAFER TUBIN 48G AVELA,2634.19
19044,PANETTONE PARATI 500G FRUT,2625.92
72462,INSET SBP 380ML EMB ECON MULTI,2622.78
11525,CERV BRAHMA CHOPP 473ML LT,2615.33
85285,*PROT SOLAR CENOURA B 100ML F30,2610.00
4198,"REFRIGERANTE COCA COLA ZERO 1,5L",2593.40
10215,VASSOURA NOVICA COM CABO REF 167,2591.61
8747,ESPUMANTE CAVA FREIXENET 750ML.DEMI SEC NEVADA,2579.23
15259,PANO SCOTT 58F DURAMAX,2579.10
68025,"RACAO PURINA 10,1 KG CARNE VEGETAIS",2567.55
5535,LEITE LONGA VIDA NINHO INTEGRAL 1 L,2565.70
105992,"REFRESCO FRUKITO 1,5L S/ACUC UVA",2565.27
63468,DESENG VEJA 500ML SQUEEZE 20%DESC,2558.94
11686,REFRIG PEPSI 2L PET,2558.65
76045,DESODORANTE AEROSSOL INVISIBLE REXONA MOTIONSENSE 200ML,2551.00
40014,PANETTONE PARATI 450G CHOC,2539.30
97653,"LINGUICA CALABRESA MAJESTADE 2,5KG",2538.40
106055,DESINFETANTE BEL PISCINAS 200G MULTIAC TRICLOR,2534.76
94526,SABONETE PALMOLIVE 85G COM 8 UNIDADES ARGAN 680G,2524.84
99180,BATATA SADIA CONGELADA FOOD SERVICE PALITO TRADICIONAL 2KG,2517.59
89710,QUEIJO GRAN MESTRI KG GORGONZOLA,2502.87
104923,SHAMPOO SEDA LISO PERFEITO TAMANHO FAMILIA 670ML,2499.00
8035,MASSA PASTEL ITALIANY 500G DG,2493.02
64437,LEITE ITALAC UHT 1L DESNATADO,2488.10
96205,DUETO BONARE 170G LT,2480.47
80334,AGUA DE COCO PURO COCO 1L,2471.63
103132,DETERG LOUCA GIRANDO SOL 500ML NEUTRO,2470.37
93694,SABONETE FARNESE 180G FRUTAS VERMELHA,2460.02
9944,AREIA PIPICAT 4KG CLASSIC,2449.38
8095,MARGARINA QUALY 500G C/SAL,2448.81
105740,SAL SOUTO 1KG IODADO REF EXT,2438.96
101915,BEBIDA ENERGETICA RED BULL DE PITAYA 250ML,2437.01
88158,P?O DE ALHO ZINHO BAGUETE TRADICIONAL 300G,2428.15
105291,BEBIDA ENERGETICA BALY SEM ACUCAR TRADICIONAL 473ML,2425.81
103284,CERV STELLA ARTOIS 330ML PREM PURO MALTE L NECK,2422.31
56679,DESODOR AXE 90G AERO URBAN NWM 48H,2418.45
104331,IOGURTE NESTLE 510G MOR/VIT FRUT,2415.80
104300,PIZZA TOSCANA FRANGO COM REQUEIJ?O CONGELADA 600G,2404.80
13783,CERV COLONIA 473ML PILSEN,2404.50
3994,REFRIG COCA COLA 350ML LT ZERO,2400.89
91159,AGUA MIN FONTE MATA 500ML S/GAS,2398.55
71364,TOALHA PAPEL MILI C/2 C/100 FOLHAS,2389.05
9922,WAFER BAUDUCCO 140G CHOC,2378.16
68944,DOCE FRUTA DA SERRA UVA 400G,2358.42
65516,"RAC?O PURINA DOG CHOW C?ES ADULTOS RACAS MINIS E PEQUENAS EXTRA LIFE 10,1KG",2356.00
89253,SABONETE SENSUS SUAVE FLOR E FRUTAS VERMELHAS 150G,2321.70
97104,MASSA DITALIANE 500G PASTEL GRANDE DG,2317.66
105941,BATATA PALHA PRATIC 75G,2296.05
27348,GUARDANAPO SORELLA 22X23 C/50,2292.08
77414,SALG TEMABI 150G CEB/SALSA,2282.61
71140,RACAO PURINA BONZO 18KG,2269.16
64439,LEITE ITALAC UHT 1L COM TAMPA SEMIDESNATADO,2266.09
9433,DETERG LOUCA YPE 500ML CLEAR,2258.94
79633,MORTADELA AURORA 400G C/TOUC,2255.59
73181,DETERGENTE BRILHANTE BRILHO ATIVO 5L,2254.92
92119,MASSA DITALIA TALHARIM 2KG,2223.15
99468,AMACIANTE YPE 5L TERNURA,2208.61
3226,ESPUMANTE AURORA 750ML BRUT,2206.95
88909,TOALHA PAPEL NATUREZA C/2 MULTIUSO,2201.58
105994,"REFRESCO FRUKITO 1,5L S/ACUC LIMAO",2201.50
91950,SABONETE PALMOLIVE C/8 KARITE 680G,2196.62
96165,OVOS BRANCO NATUROVOS C/20 BANDEJA,2195.96
88437,PRE MIST NORDESTE P/PAO FRANCE 25KG,2182.01
215,LIMAO TAITI KG,2169.95
37682,REFRIG FRUKI 350ML LT GUARANA,2166.68
35985,MAIONESE HELLMANNS 1KG DOYPAK,2137.26
60933,PAO LAGO PAO 300G SANDUICHE FAT,2131.81
9838,BOMBOM LACTA 1KG OURO BRANCO,2131.44
8859,ACUCAR DABARRA 1KG REFINADO,2126.60
105754,AGUA MIN MORMAII 510ML C/GAS,2120.24
10863,VASSOURA PRIMAVERA MAXIMA S/CABO,2115.67
6466,IOGURTE BATAVO 170G NAT INTEGRAL,2115.60
68024,"RACAO PURINA 10,1 KG CARNE/CER/LEITE",2113.93
89915,ALFACE DORIGATTI UN TRAD,2111.68
95752,ARROZ NAMORADO T1 1KG,2102.78
99821,QUEIJO RALADO PARMISSIMO PARMES?O 150G,2098.48
105208,SABONETE HIDRATANTE NIPS DE ERVA DOCE 85G,2096.44
61618,SALG TEMABI 150G LUA QJO,2091.93
11823,CERV ITAIPAVA 473ML PILSEN LT,2086.01
102813,PEDRA SANITARIA SANI-ALL PLUS DE LAVANDA 35G,2083.39
93333,DESODOR REXONA 200ML AERO TAM ECONO *S/ PERFUM,2067.75
89984,AMACIANTE AQUAFAST SEDUCAO LV 5L PG 4L,2039.05
8597,MASSA ISABELA ESPAGUETE 500G,2034.21
61073,FARINHA TRIGO GARDENIA 1KG,2029.27
101195,PIZZA LEBON FRANGO COM REQUEIJ?O CONGELADA 400G,2027.58
98492,CARNE BOV ANSELMI KG PALET RESF,2021.54
105469,ARROZ BELEZA 5KG BCO TP2,2016.00
103398,PANO CONDOR C/5 ANTIBAC MULTIUSO,2008.94
105523,"BISC GIRASSOL 1,5KG SORT",2005.63
92118,MASSA DITALIA FETTUCCINI 2KG,2004.01
105299,DES REXONA 200ML AERO FEM INVIS. TAM ECON,2000.44
64180,CREME DENT SORRISO 180G DENTE BRANC,1982.63
95778,SABONETE PALMOLIVE 85G SENSUS COM 8 UNIDADES PURIFICANTE CARV?O 680G,1979.76
11753,AGUA MIN PEDRA 5L S/GAS,1978.26
89211,"DETERGENTE OMO 1,6KG LAV PERF",1963.95
101291,P?O MARSALA QUALIBREAD SANDUICHE 500G,1963.73
103856,ALMONDEGAS BEST BEEF BOVINA RESFRIADA 360G,1962.82
70,BANANA CATURRA KG,1960.13
102810,PEDRA SANITARIA SANI-ALL PLUS DE EUCALIPTO 35G,1959.48
5668,DESODOR REXONA 50ML ROLL-ON ACTIVE,1959.00
9441,DETERG LOUCA YPE 500ML NEUTRO,1958.10
80434,HAMBURGUER CHULETAO 112G CONG BOVINO,1952.11
54059,INSET SBP 450ML AERO MULT LV + PG-,1947.92
50159,AGUA MIN SARANDI 2L C/GAS,1945.13
88363,FEIJAO FRITZ FRIDA PREMIUM PRETO TP1 1KG,1944.27
93693,SABONETE FARNESE 180G LAVANDA,1938.64
71494,PAO MALLET 500G C/4 XIS,1935.45
100447,APARELHO BARB GILLETTE C/4. PREST3 COOL L4P3,1935.45
11223,RACAO WHISKAS 85G GATO FAV CORDEIRO,1933.83
2331,SABONETE PHEBO 90G ODOR DE ROSAS,1933.31
72316,AUROGGUETS AURORA 300G NUGGETS,1933.16
89195,DETERGE ROUPA OMO 900ML LAVAG PERF,1918.45
98447,DOCE LEITE AMANHECER 350G,1916.48
84884,BEBIDA ENERGETICA RED BULL 250ML SU COCO ACAI,1913.82
105753,AGUA MIN MORMAII 510ML S/GAS,1913.64
75377,PANETTONE FESTTONE 400G *GOTAS CHOC,1908.67
68346,CREME DENT CLOSE-UP 70G TRIPL MENTA,1908.61
49880,GUARDANAPO MILI 30X29CM C/50,1901.12
105637,MASSA MONTE VISO 500G C/O ESPAG,1893.12
86180,PRESUNTO PROGRESSO 1KG FAT,1887.57
99973,BEBIDA ENERGETICA BALY ACAI 473ML,1886.10
80328,"ALVEJANTE AQUAFAST S/ CLORO LV3L PG2,6L",1880.31
94018,BATATA LISA DEUTSCHIPS 225G C/ SAL MARINHO,1857.70
105741,SAL SOUTO 1KG IODADO MOID,1846.40
93077,DETERG ROUPA BRILHANTE 4KG S/PERF LIMP TOTAL PRO,1845.53
30729,MARGARINA RICCA FOLHADOS BOLCO 2KG,1837.89
15016,SANDUICHE SEARA 145G. HOT HIT PICANHA,1837.64
79530,ACUCAR GASPARIN 1KG CEREAIS DEMERAR,1825.65
22692,AGUA MIN SARANDI 200ML COPO S/GAS,1803.15
105207,SABONETE HIDRATANTE NIPS DE MEL E CEREAIS 85G,1798.75
8650,GELO POP TUBINHO PACOTE 3KG,1784.78
104303,GARRAFA TERMICA MOR DECORADA PRIMAVERA DE COR PESSEGO 1L,1783.78
50791,BEBIDA ENERGETICA BALY 250ML LT ENERGY,1780.58
89252,SABONETE SENSUS SUAVE CHA VERDE 150G,1780.10
10002,CHICLE ADAMS TRIDENT UN MENTA,1764.26
98834,AUROGGETS AURORA CROCANTE 300G,1746.36
6488,LEITE FERMENTADO BOB ESPONJA TRADICIONAL 480G,1734.07
44037,DESODOR AXE 96G AERO BLACK,1733.04
105638,MASSA MONTE VISO 500G C/O PARAF,1732.38
7873,PIPOCA YOKI 100G POP CORN MIC SAB TEMPERADA,1723.74
93672,SHAMPOO MONANGE LISOS TE QUERO 325ML,1714.82
18158,CHOCOTTONE BAUDUCCO 500G MOUSSE,1709.55
102728,BEBIBA ENERGETICA BALY DRAGON DE PITAYA 2 LITROS,1706.10
79163,LAVA ROUPA GIRANDO SOL GLICERINA 2L,1703.01
6338,MACARRAO MIOJO NISSIN 85G LAMEN TDM GALINHA,1701.66
12951,FRANGO PASSARINHO SEARA 1KG IQF,1700.21
97515,BEBIDA ENERGETICA RED BULL. 250ML MELANCIA,1698.39
96802,POLPA DE FRUTA POLPA NORTE DE MORANGO CONGELADO 100G,1696.51
105654,LAVA ROUPA GIRANDO SOL 800G OPTIC WASH FLORAL,1693.26
80781,SABONETE LUX 85G BUQUE JASMIM,1690.83
98839,BEBIDA ENERGETICA BALY 473ML. TROPICAL,1687.28
1729,CREME TRAT SKALA 1KG COQUETEL FRUTAS,1684.15
92120,MASSA DITALIA NINHO PAPARDELLE 2KG,1683.80
5564,ARROZ BLUE VILLE 1KG BCO TP1,1678.96
17917,INSET RAID 420ML AERO BASE DAGUA. LV+PG-,1676.08
85516,"RACAO NHOCK 10,1KG CLASSIC",1674.98
11438,AZEITE OLIVA ANDORINHA 500ML VD EXT VIRG,1674.14
105730,LAVA ROUPA GOTA LIMPA 800G HARMONIA,1671.27
100021,DETERG LOUCA BRILHA SUL 500ML NEUTRO,1670.66
25386,LEITE PO CCGL 400G INTEGRAL,1664.37
78576,APARELHO BARB GILLETTE C/4 L4 P3,1663.17
86388,COCKTAIL ALCOOLICO GASEIFICADO ICE LIM?O 275ML,1661.31
11539,GOMA DORI 960G GOMETS TUB SOR C30,1660.14
31426,SARDINHA R CRUSOE 125G OLEO,1659.39
61621,SALG TEMABI 100G BACON,1658.76
73160,AMACIANTE COMFORT 900ML CONC DOYP INTENSIVO,1655.78
70918,LAVA ROUPA GIRANDO SOL ACAO TOTAL 5L,1652.37
1068,PEITO FGO CARRER KG CONG S/OSSO,1647.18
102811,PEDRA SANITARIA SANI-ALL PLUS FLORAL 35G,1646.79
12416,CARROS MATEL BAS HOT WHEELS C4982,1637.35
95784,AMACIANTE COMFORT PURO CUIDADO 3L,1631.03
77934,GEL PATO 38G ADESIVO SANITARIO AP GRATIS,1629.59
4007,CERV KAISER 473ML LT,1628.44
102812,PEDRA SANITARIA SANI-ALL PLUS DE JASMIM 35G,1625.08
91835,CARNE BOV BEST KG COX DENT RESF,1622.45
100289,COXA SOBRECOXA LAR KG C/O CONG,1622.16
70429,CAFE IGUACU 500G VACUO TRADICIONAL,1614.44
1985,SABONETE PALMOLIVE NATURALS 150G LEITE & ROSAS,1608.66
7863,PIPOCA YOKI 100G POP CORN MIC NAT NAT C/SAL,1605.60
11214,RACAO WHISKAS 85G GATO FAV C/ SALMAO,1604.53
1390,SAL SALAZIR 1KG MOIDO,1602.14
60266,CREME DENTRAL SORRISO TRIPLA PROTECAO 70G,1601.73
1899,BISC EQLIBRI 40G PANETINI QUEIJO SUAVE,1597.86
98262,PANETTONE PARATI 450G BRIG,1594.84
32772,LAVA ROUPAS ULTRA CLASS PERFUME SUAVE 5KG,1577.34
11225,RACAO WHISKAS 85G GATO FAV FILHOTE FRANGO,1575.27
101142,BISCOITO PARATI AGUA E SAL EMBALAGEM ECONOMICA 740G,1573.14
11218,RACAO WHISKAS 85G GATO FAV ATUM,1570.89
89985,AMACIANTE AQUAFAST 5L EMB ECON MAGIA,1564.01
37702,REFRIG FRUKI 600ML PET GUARANA,1563.87
98835,ISCAS DE FRANGO AURORA EMPANADO 300G,1559.97
100502,LAVA ROUPAS BRILHANTE LIMPEZA TOTAL REFIL ECONOMICO 900ML,1556.76
60677,SABONETE PALMOLIVE NATURALS 150G OLEO NUTRITIVO,1554.46
64958,VINAGRE ROSINA 750ML ALCOOL,1554.36
98837,BEBIDA ENERGETICA BALY 473ML COCO E ACAI,1553.57
13482,REQUEIJAO ELEGE 200G TRADICIONAL,1553.53
76335,TORTA FRIA LAGO PAO 350G S/CASCA,1547.87
93361,DESODOR REXONA 120ML TAM ECONOM BAMBOO,1544.55
88147,RACAO KITEKAT 70G ADULTO CARNE,1540.72
102925,LIMPADOR NOVO FRESCOR PERFUMADO LAVANDA 140ML,1536.31
94365,"AMENDOIM PETTIZ 1,010KG CEB/SALSA CROC",1534.98
104482,BEBIDA ENERGETICA BALY DE TANGERINA 473ML,1533.25
103886,P?O DE ALHO DA BOA TRADICIONAL 300G,1530.61
96803,POLPA DE FRUTA POLPA NORTE DE MARACUJA CONGELADO 100G,1525.25
68941,DOCE FRUT SERRA 400G MOR,1510.53
26863,BEBIDA LACTEA BIO MAMUCHA 130G,1509.09
1679,MAIONESE ODERICH 1KG SACHE,1507.90
90688,SANDUICHE SEARA 145G. HOT HIT BACON,1504.74
89807,MEIO ASA FGO SEARA 1 KG IQF,1500.81
46859,FEIJAO NAMORADO 1KG PRETO G1 TP1,1500.65
95780,SABONETE PROTEX 85G COM 8 UNIDADES OMEGA 3 LEVE MAIS PAGUE MENOS 680G,1494.11
102930,SAB?O YPE GLICERINADO NEUTRO ORIGINAL 180G,1487.98
62970,OLEO IPIRANGA F1 1L MAST 5W 30SN,1478.38
79484,SABONETE PROTEX 85G ANTIBACTERIANO CREAM CARTUCHO,1474.13
103407,PANO CONDOR MICROFIBRA MULTIUSO,1465.66
46760,CHANTILLY BUNGE RICCA 1L,1462.50
104213,GIN TANQUERAY LONDON DRY ROYALE DARK BERRY 700ML,1460.00
82318,LEITE FERMENTADO BOB ESPONJA MORANGO 480G,1458.97
9921,WAFER BAUDUCCO 140G CHOC/AVELA,1450.03
105854,APARELHO BARB GILLETTE C/4 CORPO LV4 PG3,1449.03
76138,BISCOITO RECHEADO PADUA CHOCOLATE 110G,1448.84
20722,FILTRO PAPEL MELITTA AROMA 103 C/30,1442.37
97138,LEITE FERM ELEGE 480G C/6 BOB UVA,1438.69
40470,APARELHO DEP GILLETTE C/4 PREST3 FEM L4 P3,1433.78
103850,MACARR?O APTI LAMEN INSTANTANEO DE CARNE 70G,1432.12
58602,MISTURA PARA BOLO APTI LARANJA 400G,1426.91
93533,APARELHO BARB GILLETTE C/4 PRE ULT,1426.56
6469,IOGURTE BATAVO 170G NAT DESNATADO,1425.77
91845,LING TOSCANA FRIMESA 1KG CONG,1425.10
64554,REFRESCO FRISCO 25G LARANJA,1423.48
102924,LIMPADOR NOVO FRESCOR PERFUMADO FLORAL 140ML,1421.43
85071,*PROT SOLAR CENOURA B 200ML F30,1420.12
100354,GEL ADESIVO PATO LAVANDA GRATIS APLICADOR 38G,1417.34
68942,DOCE FRUTA DA SERRA GOIABA 400G,1416.01
3717,DESODOR REXONA 50ML ROLL-ON V8,1411.29
105988,CAIXA NATAL CABANA NEVE,1408.53
104360,SABONETE ELITE 85G HID,1399.23
76139,BISCOITO RECHEADO PADUA MORANGO 110G,1398.44
101776,"RAC?O PARA C?ES MONELLO ADULTOS TRADICIONAL DE FRANGO 10,1KG",1397.10
63058,AMACIANTE GIRANDO SOL AZUL 5L,1395.68
71148,EXTRATO TOMATE ELEFANTE 540G,1393.92
102927,LIMPADOR NOVO FRESCOR PERFUMADO CAPIM LIM?O 140ML,1393.07
7864,PIPOCA YOKI 100G POP CORN MIC SAB CINEMA,1389.90
101679,GARRAFA TERM MOR 1L USE FARROUPILHA BEGE,1386.52
102725,BEBIDA ENERGETICA BALY ZERO ACUCAR MAC? VERDE 473ML,1386.33
25865,EXTRATO TOMATE CAJAMAR 350G,1384.60
103851,MACARR?O APTI LAMEN INSTANTANEO DE GALINHA CAIPIRA 70G,1383.41
54582,CAMARAO COSTA SUL DES400G 91/110 CZ IQF-M,1381.48
73524,CREME TRAT SKALA 1KG DIVINO,1374.27
90708,BISC RECH BAUDUCCO 140G GULOSOS DUPLO CHOCOLATE,1368.97
13727,MACARRAO MIOJO NISSIN 85G LAMEN CARNE,1368.96
2766,AGUA TONICA SARANDI 340ML,1367.11
7513,*FAROFA PRONTA YOKI 250G,1365.81
100048,FRALDA DESCARTAVEL INFANTIL PAMPERS CONFORT SEC G PACOTE 56 UNIDADES,1364.32
103133,DETERGENTE DE LOUCA GIRANDO SOL DE MAC? 500ML,1364.03
105995,CAIXA NATAL ESQUI PEQ,1363.60
105996,MIX FRUTAS CELEBRE 100G,1363.60
60081,RACAO PEDIGREE 100G ADULTO RACA PEQ CARNE,1353.42
1554,ACUCAR CRISTAL GASPARIN 2KG,1352.11
103913,"SUCO SABORUVA DE UVA TINTO 1,4L",1352.00
80234,EXTRATO TOMATE ELEFANTE 2KG SACHE,1350.58
82882,P?O VISCONTI 400G INTEGRAL,1343.85
15015,MANTEIGA ELEGE 200G S SAL,1343.53
99970,LINGUICA CALABRESA LEBON FININHA 215G,1339.70
96752,BOLINHO ANA MARIA 42G COB CHOC,1335.03
61619,SALG TEMABI 150G TUBO QJO,1330.72
77933,PASTILHA ADESIV PATO 48G LAVANDA 20% DESC,1329.70
100047,FRALDA DESCARTAVEL INFANTIL PAMPERS CONFORT SEC M PACOTE 72 UNIDADES,1329.33
13694,BEBIDA LACTEA LATVIDA 540G MORANGO,1327.90
104373,SABONETE LUX BOTANICALS GLICERINADO DE ORQUIDEA NEGRA 85G,1323.98
25248,GRANOLA NATURALE 1KG CEREAIS/FRUTAS,1323.40
86186,LANCHE PROGRESSO 1KG FAT,1322.64
105270,REFRESCO TANG 18G LARAN,1318.46
104466,BEBIDA ENERGETICA BALY DE TANGERINA 2L,1316.43
84064,ESPUMANTE GARIBALDI 750ML ROSE MOSC,1313.49
10011,MALETA NATAL,1312.35
1681,MAIONESE ODERICH 200G SACHE,1308.30
5390,BISC RECH PASSATEMPO 130G ZOO CHOC,1307.48
65533,BEBIDA ENERGETICA MONSTER 473ML LT ULTRA,1307.41
13749,MANTEIGA ELEGE 200G C/SAL,1303.82
13459,LEITE PO ELEGE 400G INTEGRAL INST,1301.83
8124,SABONETE SENADOR 130G CLASSIC,1300.93
76296,"MOLHO TOMATE CEPERA 1,7KG MAMA DORO TRAD",1300.92
95125,RACAO BIRBO 1KG PREMIUM CAO RACAS PEQUENAS,1298.05
96208,ERVILHA BONARE 170G,1297.15
3216,FILTRO PAPEL BRIGITTA 102 C/30,1297.06
91174,BEBIDA LACTEA ELEGE 200G MORANGO BOB ESPONJA,1295.22
102729,BEBIDA ENERGETICA BALY 473ML DRAGON PATAYA,1293.97
25247,GRANOLA NATURALE 1KG PASSAS/MEL,1293.23
70430,CAFE IGUACU 500G VACUO EXTRA FORTE,1291.96
9890,BISC RECH BAUDUCCO 140G GULOSOS MORANGO,1289.73
12067,FOLHA BOREAL A4 C/500,1284.64
102926,LIMPADOR NOVO FRESCOR PERFUMADO EUCALIPTO 140ML,1281.02
70839,PATE QUINTA VALE 100G FRANGO C/ERVAS,1278.83
104786,CARNE SUINA COSTELA COM OSSO CONGELADA SEARA RESERVA KG,1278.05
98149,EMPANADO STEAK REZENDE 100G FGO,1276.69
88300,CHOCOLATE NEUGEBAUER FLOCOS 90G,1276.02
69416,MISTURA PARA P?O FRANCES ROSEFLOR MIX 25KG,1275.86
84080,LIMPADOR VEJA 2L PERF NAT 30% DESC FLORES SONHOS,1269.78
9928,WAFER BAUDUCCO 140G MORANGO,1269.61
94335,*BEBIDA LACTEA LATVIDA 1000G SACO *MORANGO,1267.05
42444,CREME VEGETAL CREMOSY 1KG,1266.48
97367,POTE SANREMO FEIRINHA VARIADOOS PLAST,1260.09
91785,BEBIDA ENERGETICA MONSTER 473ML MAN LOCO,1256.13
6821,TACA CHAMPAGNE NADIR GALLANT,1250.10
94364,"AMENDOIM PETTIZ 1,010KG NATURAL CROC",1245.41
90893,SAPOLIO RADIUM 450ML CREMOSO CLASSICO,1243.68
2226,LIMPADOR AJAX FRESH LIMAO 500ML,1242.41
104322,CERV TCHE WAY 1L PILSEN,1239.12
79608,MORTADELA AURORA 400G S/TOUC,1230.66
13481,REQUEIJAO ELEGE 200G LIGHT,1230.01
104301,PIZZA TOSCANA DE CALABRESA CONGELADA 600G,1230.00
6556,BEBIDA LACTEA BATAVO 540G POLPA MOR,1229.72
91814,CARNE BOV BEST KG CAPA COX MOL RESF,1217.85
93673,SHAMPOO MONANGE HIDRATA COM PODER 325ML,1217.39
2329,SABONETE PHEBO 90G NATURALLE,1214.86
3395,AGUARDENTE PIRASSUNUNGA 51 965ML,1210.59
104358,SABONETE ELITE 85G ANTIBACT,1209.90
93670,SHAMPOO MONANGE RESTAURO QGOSTO 325ML,1206.99
103957,MARGARINA DUALIS COM SAL 500G,1205.75
2324,SABONETE PHEBO 90G AMAZONIAN,1205.23
7032,MASSA MIOJO 500G ESPAGUETE T-3,1200.79
102298,BOMBOM LACTA SORTIDO COM 11 UNIDADES SONHO DE VALSA E OURO BRANCO 220G,1198.87
81735,OVOS CODORNA OLIVEIRA 300G,1198.05
60947,PAO LAGO PAO 500G CACHORRO QUENTE,1195.99
6710,MARGARINA DORIANA 500G COM SAL,1195.13
102589,"OLEO DE ALGOD?O SOYA TIPO 1 USO PROFISSIONAL 14,5KG",1192.22
103752,AMACIANTE DOWNY CONCENTRADO BRISA INTENSO 1L,1187.94
2399,CREME DENT COLGATE 90G TRIPLA ACAO,1186.43
7034,MASSA MIOJO 500G ESPAGUETE T 5,1180.79
63284,SHAMPOO+COND SEDA 650ML SOS CERAMIDAS,1180.56
100020,DETERG LOUCA BRILHA SUL 500ML MACA,1178.67
105729,"LAVA ROUPA GOTA LIMPA 1,6KG EQUILIBRIO",1177.02
76975,RODO PRIMAVEIRA LIMPEZA PESADA,1175.43
71152,"EXTRATO TOMATE ELEFANTE 1,020KG",1175.02
88148,RACAO KITEKAT 70G ADULTO FRANGO,1173.98
75193,BOLINHO BAUDUCCO 27G DUO,1172.74
9435,DETERG LOUCA YPE 500ML CLEAR CARE,1169.28
1773,FARINHA TRIGO NORDESTE 5KG,1164.67
104308,"LAVA ROUPAS ASSIM TRIPLAC?O PARA ROUPAS BRANCAS E COLORIDAS EMBALAGEM ECONOMICA 1,6KG",1162.24
74990,FARINHA DE TRIGO ROSEFLOR MASSA FRESCA 5KG,1160.99
94581,"COMPOSTO LACTEO NESTLE 1,2KG NINHO PREB1 FASES1+",1156.40
35767,LAVA ROUPA OMO 5L LAVAG PERF EMB ECON,1156.11
4654,PRENDEDOR ROUPA FEST ALL C/12,1155.06
70425,SABONETE LIQUIDO HEDERA FRUTAS VERMELHAS 1L,1154.01
16992,RACAO WHISKAS 85G GATO FAV FILHOTES,1153.55
72951,TEMPERA FACIL KI SABOR 60G P/CARNE LEGUMES,1153.12
104856,RAC?O BIRBO PARA C?ES ADULTOS SABOR FRANGO TRADICIONAL 7KG,1151.52
106170,LING SUINA SEARA 600G CHURRASCO APIMENTADA CONG,1148.04
96933,CARNE BOV BEST KG COST RIP C/O RESF,1146.64
71961,LAVA ROUPA YPE 3L PRIMAVERA,1144.41
101456,ENERGETICO MONSTER ABSOLUTELY ZERO LATA 473ML,1138.47
8688,PESSEGO BELLA COLINA 450G METADES,1135.35
72612,P?O BREAD KING FRANCES KG,1134.75
79609,MORTADELA AURORA 1KG S/TOUC,1133.93
67396,CHOCOCANDY DORI 500G CHOC,1132.87
82881,P?O VISCONTI 400G TRADICIONAL,1127.17
3825,AGUA SANITARIA QBOA 1L,1126.40
8081,SALG ITALIANY 100G,1123.09
70914,AMACIANTE GIRANDO SOL 2L AZUL FLOR PARIS,1120.08
36924,MISTURA PARA BOLO APTI QUATRO LEITES 400G,1117.97
11644,ISOTONICO GATORADE 500ML MOR/MARAC,1108.94
100031,TOALHA UMEDECIDA ANJINHO LEVE 100 PAGUE 90,1108.02
39903,SHAMPOO DOVE 400ML RECONT COMPL,1107.73
11947,ESPUMANTE CASA PERINI 750ML ROSE BRUT,1104.00
99533,CAFE IGUACU SOLUVEL EM PO TRADICIONAL 160G,1098.61
71557,SABONETE PALMOLIVE 85G NATURALS TURMALINA,1096.95
55760,CERV HEINEKEN 250ML LONG NECK,1096.12
62035,CEREAL NESTLE 770G NESCAU,1094.35
64280,CAFE BOM JESUS 500G PO ALMOFADA TRADICIONAL,1088.29
8418,*FARINHA TRIGO ORQUIDEA 5KG,1085.31
93669,SHAMPOO MONANGE BOOST CRESCIMENTO 325ML,1083.81
96800,POLPA FRUTA POLPA NORTE 100G ACEROLA C/LARAN,1082.05
73112,ESPUMANTE AURORA 750ML BRANCO DEMI SEC,1075.14
11486,OLEO CANOLA SALADA PET 900ML,1074.62
101892,BEBIDA LACTEA ITALAC 200ML. ITALAKINHO MOR,1074.01
3426,ESPUMANTE DUSHY 660ML S/ALC FEST,1071.42
64555,REFRESCO FRISCO 25G UVA,1071.27
105912,ALCOOL PAMPA CHEMICAL 1L 46? INPM ETIL HID,1071.19
82036,SUCO SUQ 2L LARANJA INTEGRA,1070.14
65257,CREME TRAT SKALA 1KG EXPERT BOMBA,1069.99
8146,SABONETE ANN BOW 90G GLICERINA ADST,1066.84
98577,PAO LAGO PAO 800G XIS,1066.49
70424,SABONETE LIQUIDO HEDERA ERVA DOCE 1L,1063.99
101450,CARNE BOV LOV BEEF 400G MOIDA ATM PATIN RESF,1063.86
88146,RACAO KITEKAT 70G ADULTO PEIXE,1063.63
100019,DETERG LOUCA BRILHA SUL 500ML LIMAO,1061.87
102858,RAC?O BEST FOODS BABADOG ADULTO 25KG,1061.46
