COD_ID_PRODUTO,DES_PRODUTO,total_vendido
43624,BANHA SEARA 1KG,3383.00
101724,COQUETEL COROTE DE BLUEBERRY PET 500ML,3383.00
61236,SALG ELMA CHIPS 103G BACONZITOS,3382.00
91824,CARNE BOV BEST KG GRANITO RESF,3379.96
21289,LEITE STA CLARA 1L PAST INT,3379.00
1915,SALG ELMA CHIPS 55G BACONZITOS,3379.00
1981,BALA PIETROBON 150G IOGURTE,3375.00
87245,"KETCHUP HEINZ SQUEEZE 1,033KG",3374.00
1724,TEMPERO ODERICH 1KG COMPLETO C/ PIMENTA,3373.00
103377,EMBUTIDO SUINO LETAVO EM CUBOS COZIDOS E RESFRIADOS SABOR DEFUMADO 1KG,3370.00
76228,"MOLHO ALHO CEPERA 1,01L",3370.00
3102,CEREAL NATURALE 75G MORANG/CHOC,3369.00
68136,BISCOITO GERMANI ROSCA COM GLACE 300G,3369.00
104444,BISCOITO ISABELA INTEGRAL 350G,3367.00
40472,APARELHO BARB GILLETTE C/4 PREST3 COMFORT L4P3,3364.00
82779,INSET BAYGON 360ML AERO EMB ECON ACAO TOTAL,3363.00
16352,MASSA ORQUIDEA 500G C/O SEMOLA. FURAD,3359.00
60287,SACO LIXO STAR 50L PACOTE C/10,3357.00
87947,LIMPADOR SUPER LAR 1L C/ALC LAVANDA PERFUMADO,3354.00
94366,BEBIDA MISTA SKOL BEATS GT DE GIN E TONICA LATA 269ML,3351.00
85535,"KETCHUP CEPERA 1,01KG ORIGINAL",3350.00
1729,CREME TRAT SKALA 1KG COQUETEL FRUTAS,3349.00
39774,ERVA MATE CRISTALINA 500G TERERE ABACAXI,3343.00
4646,CEREAL NESTLE 270G NESCAU TRAD,3341.00
101743,PIPOCA CALD?O TIPO 1 PREMIUM 400G,3334.00
34127,ACHOC NESQUIK 380G MORANGO,3333.00
77086,DESINFETANTE SANOL 5L EUCALIPTO,3327.00
94362,BALA DORI TRINK 400G FRUTAS,3323.00
95275,SABONETE PALMOLIVE 85G KIDS FRUT TROPICAIS,3321.00
104656,RATICIDA KELLDRIN KELLMAT GRANULADO 25G,3319.00
59973,MINI PASTILLE DOCILE 100G SM,3315.00
104010,SOBREMESA LACTEA FRIMESA FLAN DE BAUNILHA COM CALDA DE CARAMELO 200G,3310.00
92372,ERVILHA EM CONSERVA QUERO LATA 170G,3307.00
96224,SALG ELMA CHIPS 140G FANDANGOS QJO,3303.00
100295,CAFE MELITTA TORRADO E MOIDO SABOR DA FAZENDA TRADICIONAL 500G,3298.00
65013,GELO GELLATY 3KG,3295.00
42589,NECTAR MAGUARY 1L MORANGO,3293.00
81180,SABONETE DOVE BRANCO COM 8 UNID 90G,3291.00
89484,PUDIM APTI 40G SACHE CARAMELO,3291.00
5604,ARROZ BLUE VILLE 1KG CUL ITALIANA,3288.00
98111,"NECTAR PIONEIRA 3,6L LARAN",3287.00
86738,SHAMPOO SKALA 325ML FOR MEN ANTICASPA,3286.00
92790,COMPOSTO LACTEO NINHO 380G LEPO INSTANT FORTI+,3285.00
68910,CARAMELO GUIDALLI 45G,3285.00
78823,AGUARDENTE TONTURINHA 880ML,3285.00
99810,AMEIXA UNIAGRO 150G SECA S/CAROCO POUCH,3284.00
98716,CHOC STICKS 32G BIBS MOUSSE LIMAO,3283.00
104298,APARELHO DESCARTAVEL PARA DEPILAR GILLETTE PRESTOBARBA ULTRAGRIP CABECA MOVEL COM 2 UNIDADES,3282.00
4795,ALVEJANTE VANISH 500ML RF WHITE S/CLORO,3282.00
72496,FARINHA MANDIOCA MONSIL 1KG TORRAD,3279.00
103274,MISTURA PARA BOLO UNI?O DE BROWNIE 480G,3278.00
99709,SANDUICHE SADIA HOT POCKET X-BURGUER BARBECUE 145G,3278.00
87301,WHEY PIRACANJUBA 250ML ZERO CACAU,3277.00
13455,MOLHO ELEGE 200G MADEIRA,3277.00
96805,POLPA FRUTA POLPA NORTE 100G SUCO VERDE CONG,3272.00
98281,TEMPERO KARPINSKI 55G. CHIMICHURRY SEM PIMENTA,3270.00
16359,REFRIG FANTA 2L PET MARACUJA,3267.00
76766,"*MOLHO SHOYU KISABOR 1,010L",3266.00
40445,WAFER HERSHEYS 102G + COOKIES N CREME,3261.00
11346,SABONETE JOHNSONS 80G REGULAR,3258.00
105759,DESINFETANTE GUIMARAES 5L PERF ROSAS EMB ECON,3258.00
27434,"INSET RAID 32,9ML 45 NOITES ELET RF 50% NA 2UN",3257.00
74748,BEBIDA ENERGETICA RED BULL 250ML SU ACAI,3255.00
105676,RACAO BIRBO KG CAES TRAD FGO,3249.16
92396,GRANULADO SANITARIO NUTRICOL PET 4KG,3249.00
73524,CREME TRAT SKALA 1KG DIVINO,3246.00
101021,BISCOITO DE POLVILHO KLAIN TRADICIONAL 60G,3245.00
80630,DESODOR BOZZANO 90G AERO FRESH,3244.00
104816,PASSATA RUSTICA SALSARETTI GOURMET 300G,3244.00
9049,GELATINA ROYAL 25G ABACAXI,3240.00
47,ABACAXI TERRA AREIA UN,3240.00
86474,CATCHUP KONSUMO 200G TRAD,3239.00
68940,MIST BOLO ROSEFLOR 400G AIPIM,3238.00
103959,QUEIJO CRIOULO MUSSARELA FATIADO 500G,3238.00
86643,CEREJA MARIZA 100G CALDA,3233.00
104938,FARINHA DE TRIGO ORQUIDEA INTEGRAL 1KG,3228.00
76341,P?O LAGO P?O BISNAGUINHA 300G,3228.00
97791,LING FGO AURORA 800G CONG,3227.00
68756,CAFE GUIDALLI 500G ALMOF TRAD,3227.00
105760,LIMPADOR GUIMARAES 2L PERF LAR BUQ LAVAND,3226.00
96813,ACAI POLPA NORTE 220G C/GRAN,3226.00
95264,BROCOLIS HORTISUL 250G,3225.00
35969,"AGUA TONICA SCHWEPPES 1,5L",3223.00
90240,REFRIG SPRITE 220ML LT LIMAO,3222.00
60522,CEREAL NATURALE 250G PASSA MEL,3218.00
91512,SALG ELMA CHIPS 190G CEBOLITOS,3216.00
64979,BALA PIETROBON 600G PITECO FRUTA,3215.00
105522,CARNE BOV FRIGON KG ACEM S/O RESF,3214.28
60495,ESCOVA DENTAL COLGATE CLASSIC LV3 PG 2,3214.00
43641,HAMBURGUER MISTA SEARA 672G TEXAS BURGER,3213.00
8171,PIZZA SADIA 460G LOMB C/REQ/MUSS,3211.00
70614,PAO PULLMAN 500G ARTESANO,3206.00
78010,*FARINHA ORQUIDEA 500G ROSCA,3203.00
19163,*AZEITONA LA VIOLETERA 160G SACHE FATIADA,3199.00
71494,PAO MALLET 500G C/4 XIS,3198.00
101221,TEMPERO OAK LEMON PEPPER 40G,3197.00
94051,LIMPADOR COALA 120ML PERFUMADO CRAVO CANELA,3196.00
96922,ERVA MATE CRISTALINA 500G TERERE MENTA C/LIMAO,3187.00
96791,PAO WICKBOLD 450G INT FORMA,3185.00
76238,"MOLHO SHOYU CEPERA 1,01L",3185.00
1957,GEL DENT TANDY 50G TUTTI FRUTTI,3181.00
51701,*CONFEITO PIETROBON CATAVENTO UN,3173.00
52602,ALHO BOM GOSTO 200G PASTA,3171.00
76229,REFRESCO APTI PIKO 250G UVA,3171.00
96190,BALA PIETROBON DE MENTA 170G,3170.00
32713,BISC RECH OREO 144G CHOC BAUN,3164.00
37164,SALG YOKITOS 135G QJO LUA,3162.00
98214,CARVAO VEGETAL CHAMA CAMPEIRA ACACIA NEGRA 4KG,3159.00
99180,BATATA SADIA CONGELADA FOOD SERVICE PALITO TRADICIONAL 2KG,3158.00
103517,CARVAO IVOTI 4KG ACACIA NEGRA,3158.00
8790,ERVA MATE CRISTALINA NATIVA 1KG,3157.00
9055,IOGURTE NESTLE 170G NATURAL MEL CE L,3154.00
36582,INSET ALLADIN ESPIRAL,3151.00
99016,DOCE NBONN GELEIA DE FRUTA 200G,3151.00
80254,DESINFETANTE SANOL 2L ORIGINAL,3146.00
100434,COXA E SOBRECOXA NOBRE CONGELADA KG,3142.05
95498,"VINAGRE ROSINA 4,9L ALCOOL",3140.00
88025,PAO LAGO PAO 450G HAMBURGUER C/GERG,3139.00
3429,VODKA RAJSKA 1L,3139.00
104064,BEBIDA ENERGETICA EVOKE ENERGY DRINK TROPICAL 2L,3138.00
64989,FILEZINHO PEITO FGO SEARA 1KG SUCULENT TEMP,3138.00
89402,NECTAR IZZY DE LARANJA 1L,3136.00
64321,SOBREMESA BATAVINHO 320G CHOCOLATE BRANC,3132.00
100118,CREME DENTAL COLGATE TOTAL 12 CLEAN MINT PRECO ESPECIAL 220G,3131.00
6415,FLAN BATAVO C 2 BAUN CALD CARAM,3126.00
200,KIWI IMPORTADO KG,3124.71
8559,PAO SEVEN BOYS 500G MANTEIGA,3123.00
5624,DESODOR DOVE 50ML ROLL-ON ORIGINAL,3121.00
10236,MOLHO BRANCO FUGINI 250G,3120.00
4482,CALDO KNORR 57GR GALINHA,3120.00
84020,LIMPA VIDRO LIMPOL 500ML SQUEEZE 3 EM 1,3117.00
94526,SABONETE PALMOLIVE 85G COM 8 UNIDADES ARGAN 680G,3114.00
6522,MANTEIGA BATAVO 200G COM SAL,3110.00
66113,PAO SUPERPAN KG GAGETA,3108.23
101239,TEMPERO OAK PARA CARNE 50G,3107.00
66874,CHOC PO QUALICAU 200G 50% CACAU,3106.00
88989,SUCO DEL VALLE 1L PET FRUT LARANJA,3104.00
91292,BISC CHOCO BISCUIT BAUDUCCO 80G MEIO AMARGO,3104.00
85319,GRANULADO DORI 500G CHOC,3098.00
95777,SABONETE PALMOLIVE 85G HIDRATA COM 8 UNIDADES 680G,3096.00
94056,LIMPADOR COALA 120ML PERFUMADO CITRONELA,3095.00
5744,BISC ZEZE 300G FOLHADO,3093.00
103413,ALVEJANTE GUIMAR?ES SEM CLORO 5 LITROS,3092.00
68071,IOGURTE NESTLE 1250G MORANGO,3091.00
105635,MASSA PRONTA ROCHA 1KG TAPIOCA ZR LACT,3091.00
8236,KETCHUP HEINZ 397G,3090.00
92985,PATE SEARA 100G PEITO PERU DEF,3090.00
41573,LIMPADOR YPE 500ML MUTIUSO CLASSICO,3087.00
98262,PANETTONE PARATI 450G BRIG,3085.00
100613,LAVA ROUPAS EM PO GIRANDO SOL OPTICAL WASH FLORAL PARIS 10KG,3081.00
5533,LEITE LONGA VIDA NINHO SEMIDESNATADO LEVINHO 1 L,3080.00
92130,"INSET RAID 32,9ML 45 NOITES LIQ REF OFERTA ESPECIAL",3079.00
104297,APARELHO DE BARBEAR GILLETTE PRESTOBARBA ULTRAGRIP MOVEL COM 2 UNIDADES,3079.00
80231,TORRADA VISCONTI 120G INTEGRAL,3068.00
86438,COPO MINAPLAST 330ML C/50 CHOPP TRANSP,3068.00
95753,ARROZ NAMORADO T1 PARBOILIZADO 1KG,3067.00
101231,TEMPERO OAK ADOBO 30G,3064.00
28024,MASSA PASTEL ITALIANY 1KG GDE,3063.00
76045,DESODORANTE AEROSSOL INVISIBLE REXONA MOTIONSENSE 200ML,3062.00
96493,PIPOCA FRITZ FRIDA 100G MICRO NAT C/SAL,3056.00
34394,RODO PRIMAVERA PASSA CERA S/CABO,3052.00
55779,CERVEJA EISENBAHN 600ML PILSEN DESC,3049.00
96546,SUCO COM/TEM 200ML UVA,3043.00
89400,NECTAR IZZY 200ML T PACK UVA,3043.00
91661,*QUEIJO RAL PRESIDENT 100G PARM,3040.00
100018,BARRA DE FRUTAS SUPINO COBERTURA CHOCOLATE AO LEITE SABOR BANANA E AMEIXA 24G,3031.00
86161,"BATATA SERYA 1,050KG ASSA KIDS BQA",3031.00
77120,LIMPA VIDRO AQUAFAST 500ML PULV,3029.00
104246,NECTAR DAFRUTA DE UVA 1L,3028.00
44715,"MISTURA DE LEITE, GORDURA VEGETAL E AMIDO SABOR DE REQUEIJ?O 1,8KG",3027.00
6821,TACA CHAMPAGNE NADIR GALLANT,3022.00
70617,"AMACIANTE DOWNY LIRIOS CAMPO 1,5L",3019.00
96192,"BISCOITO GIRASSOL BOLACHA DE MEL COM CALDA 1,3KG",3019.00
88430,AMACIANTE YPE 7L PRO ROUP TECIDO,3018.00
1688,MILHO VERDE ODERICH 200G,3015.00
96254,POLVILHO AZEDO FRITZ FRIDA 500G,3014.00
68706,ARROZ KIARROZ PARBOILIZADO 1KG,3009.00
103412,ALVEJANTE GUIMAR?ES SEM CLORO 2 LITROS,3005.00
73090,TALCO PES HEDERA 100G FRESH,3003.00
52902,PAO MEL BAUDUCCO 240G,3001.00
1544,PRENDEDOR ROUPA RAMAR C/12 GIGANTE,3001.00
68444,DESENG MR MUSCULO 400ML RF 20% GTS COZINHA,3000.00
8843,ERVA MATE CRISTALINA TERER LIM 500G,2996.00
65610,COXINHA ASA FGO SEARA 1KG SUCULENT TEMP IQF CONG,2992.00
103666,ARROZ REI ARTHUR 1KG BCO TP1,2991.00
101726,COQUETEL COROTE DE TUTTI FRUTTI PET 500ML,2979.00
9173,ADOCANTE LIQ MAGRO 100ML,2976.00
88193,SOBREMESA BIOLAT 200G FLAN BAUN C/ CALDA MORANGO,2976.00
93534,ESC DENT ORAL B PRO,2975.00
70874,SABONETE LIQ HEDERA 220ML SACHE OLEO ARGAN,2972.00
1764,DESODOR SKALA 60ML ROLL ON ROSAS,2972.00
104308,"LAVA ROUPAS ASSIM TRIPLAC?O PARA ROUPAS BRANCAS E COLORIDAS EMBALAGEM ECONOMICA 1,6KG",2970.00
77217,CHOC NEUGEBAUER 45G REFEICAO,2969.00
104861,MOELA DE FRANGO SADIA CONGELADA 1KG,2964.00
80102,CAFE LOR 50G SACHE SOLUVEL CLASSIC,2963.00
55120,CHA BARAO 10G C/10 CAM GENG MEL,2962.00
84015,LIMPADOR VEJA 1L 20%DESC LIMP PESAD ORIGINAL,2957.00
10283,OLEO IPIRANGA F1 1L MAST 15W 40S SL,2950.00
104766,CREME DENT COLGATE 150G LUMIN WHIT CARV ATIVO,2950.00
12067,FOLHA BOREAL A4 C/500,2950.00
73780,BISC LACTA 80G COOKIE LAKA,2945.00
95785,AMACIANTE COMFORT EXPLOSAO AZUL 3L,2944.00
99627,BALA DORI GELATINA BANANA 85G,2943.00
20705,NECTAR SUVALAN 1L ABACAXI,2942.00
94363,"AMENDOIM PETTIZ 1,010KG PIMENT VERM CRO",2941.00
99468,AMACIANTE YPE 5L TERNURA,2941.00
91820,CARNE BOV BEST KG MAMIN RESF,2939.75
71756,GOMA DORI 1KG GOMETS SINO,2938.00
11955,ESPUMANTE CASA PERINI 750ML MOSC,2936.00
2553,FIO DENTAL COLG 50M,2931.00
105299,DES REXONA 200ML AERO FEM INVIS. TAM ECON,2930.00
10385,WAFER VISCONTI 120G CHOC,2928.00
11618,AZEITONA V FERTIL 100G SACHE VERDE,2926.00
82538,LIMPADOR VEJA 500ML. X-14 TIRA LIMO 20%DESC,2926.00
67381,AMENDOIM DORI 70G COLORIDO,2925.00
95524,BISC TOAST BAUDUCCO 128G INTEGRAL,2922.00
106231,CHOC NESTLE 80G CLASS 40%CAC MEIO AMARGO,2921.00
71145,BICARBONATO DE SODIO APTI 1KG,2920.00
96119,SHAMPOO SEDA COCRI/LISO PERF 425ML,2920.00
102931,SAB?O YPE NATURAL 180G,2919.00
17072,PANETTONE BAUDUCCO 500G GOT CHOC,2917.00
55080,CHA VERDE BAR?O DE COTEGIPE CAIXA COM 10 UNIDADES 13G,2916.00
72067,DESINFETANTE KALIPTO 500ML LAVANDA,2915.00
61739,BISC CLUB SOCIAL 144G INTEGRAL ORIG,2913.00
98611,ESPONJA BETTANIN C/3 ESFREBOM PROT UNHA,2912.00
88734,PILHA ELGIN C/4 ALC AAA LR6A,2909.00
81240,MOLHO KONSUMO 200G BARBECUE,2908.00
104009,SOBREMESA LACTEA FRIMESA 200G FLAN BAUN C/C FRUT V,2901.00
61918,MOSTARDA ODERICH 1KG BAG,2900.00
1533,FAROFA PRONTA CORSETTI 500G,2898.00
93349,DESODOR DOVE 200ML AERO TAM ECONO ORIGINAL,2896.00
97327,BANHA FRIMESA 450G POTE,2895.00
64156,SACO LIXO CASAFORT 100L PRETO,2893.00
100196,BATATA PALHA ELMA CHIPS TRADICIONAL EMBALAGEM ECONOMICA 425G,2893.00
104683,CHOCOLATE AO LEITE NESTLE CLASSIC COM AMENDOIM 150G,2892.00
105058,MORTADELA EXCELSIOR KG S/TOUCINHO,2889.01
93333,DESODOR REXONA 200ML AERO TAM ECONO *S/ PERFUM,2886.00
102808,LIMPADOR AQUAFAST 1L MULT ORIG C/BICARB,2886.00
105276,"MOLHO DE TOMATE BONARE DE PIZZA PARA USO PROFISSIONAL 1,7KG",2884.00
100258,QUEIJO PARMISSIMO PROVOLONE SALANETE FRESCO DEFUMADO 160G,2883.00
103330,SUCO TAKY DE UVA 4 LITROS,2883.00
98871,SOBREMESA BATAVO 400G FLAN CARAMEL,2877.00
96348,MASSA ISABELA 500G SEMOLA INT ESPAG,2876.00
76281,"MOLHO BARBECUE CEPERA 1,01KG",2872.00
96227,BATATA LAYS 135G CLASSICA,2872.00
59375,CREME DENT COLGATE 70G LUMINOUS WHI,2871.00
64276,MIST BOLO ROSEFLOR 400G CHOCOLATE,2870.00
71199,PANO LIMPPANO C/50 TOALEX MULTIUSO,2870.00
101265,TEMPERO OAK COMPLETO 60G,2869.00
89212,"DETERGENTE OMO 5,6KG LAV PERF",2868.00
105606,BOLINHO BAUDUCCO 40G BAUN RECH MOR,2868.00
3008,DOCE FRUTA PETRY 400G FIGO,2867.00
3049,ERVA-MATE MADRUGADA MOIDA GROSSA 1KG,2865.00
5475,BEBIDA LACTEA NESTLE 280ML NESTON,2864.00
101667,WAFFLE FORNO DE MINAS TRADICIONAL COM 8 UNIDADES 280G,2864.00
80619,DESODOR ADIDAS 90G AERO CONTROL FEM,2862.00
95448,MACARRAO SADIA 350G MACN CHEESE BACON,2860.00
52283,BARRA CEREAL RITTER 75G CAPUCCINO,2860.00
101729,CACHACA COROTE PET 500ML,2860.00
6730,DESINFETANTE PATO L750ML P500ML GERMINEX MARINE,2860.00
71495,PAO MALLET 300G C/6 HAMB TRAD,2858.00
104331,IOGURTE NESTLE 510G MOR/VIT FRUT,2856.00
94127,GIN INTENCION VD 900ML,2852.00
9385,DOCE FRUTA RITTER 400G UVA,2848.00
13543,BALA PIETROBON 250G CARAMELO CAST,2847.00
82,BERINJELA COMUM KG,2845.21
98576,PAO LAGO PAO 450G INT,2845.00
100034,BARRA DE FRUTAS SUPINO COBERTURA CHOCOLATE AO LEITE SABOR BANANA 24G,2844.00
46388,P?O PULLMAN INTEGRAL 480G,2841.00
103083,DESENGORDURANTE MR MUSCULO REFIL ECONOMICO PARA COZINHA DE LIM?O,2839.00
91950,SABONETE PALMOLIVE C/8 KARITE 680G,2837.00
77114,DESENG AQUAFAST 500ML LIMAO SQUEEZE,2837.00
98290,TEMPERO KARPINSKI 90G LEMON PEPPER,2836.00
100883,BATATA PALITO UAI CONGELADA 2KG,2835.00
106365,MAIONESE LIZA 400G CASEIRA CREM TRAD,2832.00
52280,BARRA CEREAL RITTER 75G BROWNIE CHOC,2832.00
69772,PACOCA GUIMARAES 180G AMEND TABLET,2831.00
104356,CARNE SUINA CASTRO KG PALETA C/O CONG,2829.02
3034,MORTADELA PERDIGAO 200G BOL FAT MBF TRAD FAT MBF,2829.00
77087,DESINFETANTE SANOL 5L LAVANDA,2827.00
105279,"MOLHO DE TOMATE BONARE HOT DOG PARA USO PROFISSIONAL 1,7KG",2827.00
99529,P?O PULLMAN ARTESANO 500G P?O CHAPA.,2826.00
105680,AMENDOIM GUIMARAES 60G CROC PIMENTA,2820.00
84080,LIMPADOR VEJA 2L PERF NAT 30% DESC FLORES SONHOS,2817.00
102788,BATATA CHIPS DEUTSCHIPS CEBOLA E SALSA 100G,2813.00
101220,TEMPERO OAK 50G CEBOLA/ALHO/SALSA,2811.00
103697,BISCOITO PANINE GRISSINI TRADICIONAL 200G,2811.00
9754,SAPONACEO RADIUM 300G E F C/LIMAO,2807.00
8582,MASSA ISABELA 500G CABELO DE ANJO,2803.00
10837,ESC PRIMAVERA TANK 19,2797.00
98107,NECTAR PIONEIRA 900ML LARAN,2797.00
102850,DESODOR NOVO FRESCOR 30G AP BLOCO LAVANDA,2796.00
91246,BEBIDA LACTEA PIA 900G SALADA FRUTAS,2796.00
104754,LINGUICA DE CARNE SUINA RESFRIADA SANTO ANDRE KG,2790.86
5788,BISC ZEZE 200G MINIDITOS BANANA & CANELA,2788.00
104603,PAO MARQUESPAN FRANCES. FOLHADO,2785.82
104321,"KIT EVITA MOFO LIMPPANO INSPIRA DE FLORAL ENVOLVENTE, LAVANDA E NATURAL COM 3 UNIDADES DE 107G LEVE 320G PAGUE 240G",2785.00
103273,IOGURTE VIGOR 150G VIV LARANJA CENOURA MEL,2779.00
1498,APARELHO BARB BIC C/2 COMFORT2,2779.00
84028,DESENG LIMPOL 500ML SQUEEZE COZINHA,2777.00
105077,ACUCAR MASCAVO GASPARIN 1KG,2776.00
79414,BEBIDA LACTEA BIOLAT SALADA DE FRUTAS GARRAFA 850G,2774.00
64154,SACO LIXO CASAFORT 30L PRETO,2773.00
94100,ICE KOVAK BOCK 275ML,2773.00
104505,"BEBIDA LACTEA CAROLINA 1,25KG EMB TAM F MOR",2771.00
70344,SUCO MAGUARY 275ML FRUIT SHOOT LARANJA,2769.00
98155,SABONETE IARA 75G C/4 AMAZONIA,2767.00
4720,*TEMPERO ARISCO 300G COMPLETO,2764.00
3055,ERVA-MATE MADRUGADA COMPOSTO COM ERVAS 500G,2764.00
77088,DESINFETANTE SANOL 5L HERBAL,2764.00
6004,APARELHO GILLETTE PREST 3 C/2UN MASC,2762.00
104212,ALFACE CRESPA DORIGATTI UN HIDROPONICA,2753.00
86252,PURIFIC BOM AR 360ML AERO EMB ECON LAVANDA,2746.00
75325,BARRA CEREAL RITTER 80G LV4PG3 BANANA,2742.00
76748,AZEITONA RIVOLI 150G VERDES FAT,2741.00
10680,ABSORV S LIVRE C/8 SUAVE C/ABAS,2740.00
42442,ALFACE HIDROPONICA MEINERZ UN,2740.00
105538,COXA E SOBRECOXA DE FRANGO CONGELADA MACEDO 1KG,2732.22
26303,MORTADELA TURMA MONICA 400G FGO,2731.00
102839,DESODOR NOVO FRESCOR 30G C/2 RF BLOCO LAVANDA,2731.00
34395,ESCOVA SANITARIA PRIMAVERA COM POTE VALENTE,2730.00
62840,IOGURTE BATAVO 500G GREGO TRADICAO,2729.00
52281,BARRA CEREAL RITTER 60G BROWNIE CHOC BR,2727.00
26961,MOLHO HELLMANNS 370G 3EM1,2721.00
71496,PAO MALLET 300G C/6 HAMB GERGELIM,2720.00
79692,MORTADELA AURORA KG S/TOUC,2718.98
79031,COSTELA FRIMESA KG CONGELADA,2718.92
41295,MAIONESE HEINZ 400G FP,2717.00
76974,LIMPADOR UAU 500ML MULT ELIMINA ODOR,2716.00
101642,BIFINHO SIDEKICK DE CARNE PARA C?ES 50G,2715.00
99603,DESODORANTE SUAVE INVISIVEL MEN AEROSSOL TAMANHO ECONOMICO 200ML,2712.00
103362,CEREAL NESTLE 230G SNOW MAT FLAKES,2711.00
105892,REPELENTE ABOVE 150ML PROTECT AERO,2711.00
3047,ERVA MATE MADRUGADA TRADICIONAL 1KG,2710.00
67345,LUVA ESFREBOM MULTIUSO M,2709.00
73188,AMACIANTE DE ROUPA FOFO CONCENTRADO TRADICIONAL EMBALAGEM ECONOMICA 900ML,2709.00
71368,SUSPIRO KLAIN CHOCOLATE AO LEITE 140G,2707.00
103421,ABSORVENTE MILI PROTEC?O TOTAL COM ABAS SUAVE LEVE MAIS POR MENOS COM 32 UNIDADES,2707.00
97777,LIMPADOR YPE 500ML 10%DESC MULT CLASS,2706.00
98579,PAO LAGO PAO 400G XIS,2698.00
18923,SORVETE TRIVIALY 1L ICEPOP,2697.00
17414,FARINHA TRIGO ROSEFLOR 5KG,2697.00
93471,"AMACIANTE DOWNY 1,6L BRISA VERAO",2696.00
51901,DESODOR BOZZANO 90G AERO ANTI EXTREME,2695.00
102112,DESODORANTE ABOVE ELEMENTS AEROSSOL MASCULINO 48H OCEAN 150ML,2693.00
88306,CHOC NEUGEBAUER 90G BIBS 55% CACAU,2693.00
77042,HAMBURGUER LOV BEEF 300G GOURMET,2691.00
104063,BEBIDA ENERGETICA EVOKE ENERGY DRINK ORIGINAL ZERO 2L,2691.00
76747,AZEITONA RIVOLI 150G VERDE S/CAR,2689.00
32772,LAVA ROUPAS ULTRA CLASS PERFUME SUAVE 5KG,2687.00
96004,MORTADELA SEARA 800G S/CUBOS GORD,2684.00
10824,PA LIXO PRIMAVERA,2682.00
9139,ADOCANTE LIQ LOWCUCAR 200ML MAGRO DIET,2680.00
104923,SHAMPOO SEDA LISO PERFEITO TAMANHO FAMILIA 670ML,2676.00
70357,NECTAR MAGUARY 1 L UVA UVA,2675.00
101725,COQUETEL COROTE DE MORANGO PET 500ML,2670.00
96346,BISC PIRAQUE 240G AGUA GERGELIM GRATIS 40G,2670.00
13808,CERV PATRICIA 960ML S/RET,2667.00
76497,ATUM R CRUSOE 170G RALADO MOLHO TOMATE,2666.00
7220,MASSA GERMANI C/OVOS 500G CONCHIN,2651.00
72949,PIPOCA KISABOR 100G MICRO BACON,2648.00
43292,LUSTRA MOVEIS KING 200ML LAVANDA,2647.00
71366,BISCOITO KLAIN MIGNON CHOCOLATE AO LEITE 210G,2646.00
99596,BALA DORI GELATINA BOCA 85G,2645.00
65600,CHOC GRANULADO DONA JURA 130G COLOR,2642.00
101157,CRAVO DA INDIA APTI 12G,2640.00
76230,REFRESCO APTI PIKO 250G LIMAO,2638.00
69795,PE DE MOLEQUE GUIMARAES 200G,2638.00
106345,SALSICHA EXCELSIOR 2KG 18CM DEF,2637.00
71663,PIRULITO PIETROBON 480G GOOD SMILE TUTTI FRUTTI,2635.00
101781,COUVE FOLHA SKOVRONSKI 100G,2635.00
91144,SAPOLIO RADIUM 250ML CREMOS CLASSICO,2634.00
99762,"IOGURTE BATAVO PENSE ZERO BATIDO EMBALAGEM ECONOMICA 1,15KG",2634.00
101354,ABSORV S LIVRE C/32 ADAPT SUAVE C/ABAS LV+PG-,2630.00
100035,BARRA DE FRUTAS SUPINO COBERTURA CHOCOLATE BRANCO SABOR BANANA 24G,2628.00
60281,SACO LIXO STAR 30L PACOTE C/10,2627.00
59230,COPO MINAPLAST 300ML C/100 CHOOP BRANCO,2626.00
90953,TEMPERO KITANO 300G EM PASTA COMPL S/PIMENTA,2626.00
97479,MOLHO KISABOR 150ML PIMENTA CALABRE,2625.00
97112,"BEBIDA LACTEA ELEGE 1,150KG SALADA FRUT",2624.00
104763,CANJICA FRITZ FRIDA 500G BCO,2620.00
46821,IOGURTE NESTLE 90G GREGO. TORTA LIMAO,2616.00
10696,ALVEJANTE QBOA 1L 3 EM 1,2615.00
76347,SUCO PLENNO 900ML INT S/ACUC UVA,2614.00
81740,AVEIA NATURALE 200G FLOCOS GROSSO,2613.00
102106,DESODORANTE ABOVE AEROSSOL FEMININO 48H FRESH 150ML,2609.00
43640,SALAME SEARA 100G ITALIANO FAT ENC,2608.00
101233,TEMPERO OAK 8G LOURO FOLHA,2608.00
80961,BATATA BRANCA 2KG,2607.00
2912,AZEITE OLIVA COCINERO 250ML VD EXT VIRG,2607.00
96545,SUCO COM/TEM 200ML CX LARANJA,2607.00
63032,MOLHO HEMMER 150ML PIMENTA,2604.00
12980,DESODOR SKALA 60ML ROLL-ON EXTREME,2602.00
96808,"ACAI POLPA NORTE NATURAL 3,6KG",2599.00
91242,BEBIDA LACTEA PIA 900G 0% GORDURAS MORANGO,2598.00
1277,CREME DENT TRA LA LA 50G KIDS TUTTI FRUTTI,2597.00
96113,SHAMPOO SEDA COCRI/CERAMIDAS 425ML,2592.00
93022,KEEP COOLER CLASSIC 275ML PINA COLADA,2592.00
